price,pyung,firm,age,educ,subway,hhs,recon
11.8,28,0.7,22,9,13,416,0
6.8,23,1.7,27,8,16,178,2
4.3,12,0.7,17,9,12,732,0
9.2,8,1,37,10,12,622,0
5.2,13,1.9,36,8,11,285,0
5.3,8,2.3,20,9,12,205,0
3.4,25,0.4,22,6,9,384,0
7,18,0.8,21,8,19,421,0
5.9,12,1.5,27,9,12,1029,0
11.5,22,0.3,6,15,15,217,0
9.6,26,1.4,10,15,13,166,0
9.2,23,0.8,3,7,14,567,0
15.2,28,1,21,4,17,397,0
1,8,0.8,40,7,14,269,6
7.1,37,0.7,8,10,11,128,0
4.8,17,0.8,13,8,15,139,0
0.8,7,2.7,14,12,13,151,0
9.1,35,0.5,27,15,4,388,7
9,32,1.2,23,10,11,523,0
14,47,1.6,24,9,7,711,0
3.3,17,1.4,25,6,18,541,3
4.1,18,1.9,1,9,15,174,0
4.1,44,1.2,22,6,14,141,0
10.3,38,1,17,10,17,592,0
0.4,21,0.4,29,4,12,287,0
12.4,31,0.8,7,10,12,367,0
13.8,38,1.1,5,7,16,410,0
16.7,31,0.9,10,15,19,319,0
11.8,21,1.3,14,9,15,357,0
8.2,30,1.4,30,10,18,546,7
7.4,13,2.3,29,21,14,705,4
6.4,28,3.5,26,6,20,215,0
14.4,18,1.5,28,16,12,2848,3
10.7,34,0.8,37,6,11,709,5
14.3,55,0.7,10,8,11,904,0
13.2,11,3.6,14,7,10,2770,0
12.1,31,0.8,11,9,10,182,0
7.2,29,1.9,27,18,17,523,0
5.2,16,1.4,26,7,13,200,0
1.7,9,0.5,21,6,14,139,0
10.4,17,0.4,2,6,11,286,0
8,31,1.1,13,8,15,176,0
14.1,33,2.2,8,9,10,1378,0
10,42,0.6,36,14,11,265,4
7.8,24,3.8,15,8,17,518,0
2.2,20,1.1,1,10,14,231,0
1.2,21,0.8,5,8,8,173,0
5.7,15,0.3,29,11,11,245,2
1.2,15,0.6,0,6,17,1462,0
6.3,33,0.8,19,16,14,580,0
11.3,19,0.5,20,16,19,191,0
8.6,31,1.1,35,17,16,167,3
17.7,60,0.8,1,11,13,134,0
9,25,1.4,17,9,12,209,0
10.8,21,2.2,25,14,19,540,0
14,51,1.6,25,7,18,142,0
3.7,8,2.7,26,11,19,153,0
13.3,14,0.6,4,16,23,119,0
7.7,16,0.4,31,7,19,180,0
3.8,12,0.8,2,6,17,118,0
13,32,0.8,16,6,5,145,0
6.9,14,1.1,35,12,18,327,0
0.4,16,0.7,6,15,11,383,0
10.4,7,1.4,3,10,6,157,0
2.4,26,0.8,8,4,12,203,0
13.5,43,0.9,27,7,6,193,2
5.3,24,1,34,8,12,325,0
14.7,30,0.8,4,10,11,646,0
6.1,21,0.6,27,10,20,214,0
7.6,24,0.9,28,12,20,337,0
23.8,95,1,28,7,22,992,0
12.6,22,0.6,20,8,13,667,0
9.8,10,0.4,22,14,19,192,0
11.2,19,0.6,12,17,24,697,0
5.7,19,2.8,28,5,16,212,4
0.7,15,0.7,5,10,6,188,0
4.5,33,2,15,7,21,169,0
12.5,17,0.6,0,11,9,1266,0
9.7,21,0.7,11,17,16,586,0
4.8,29,1.3,6,10,7,361,0
2.8,13,1.6,33,3,18,154,5
2.1,20,0.5,10,10,12,205,0
12.5,29,1.2,15,14,11,155,0
4.4,16,0.9,39,12,18,273,0
3.9,25,0.4,0,8,17,270,0
16.4,33,1.7,36,15,18,155,0
0.6,27,2.6,12,10,18,155,0
12.2,22,1.3,9,16,18,520,0
5.4,26,2,40,11,5,294,0
8.6,16,0.9,16,8,15,597,0
5.4,21,3.6,36,10,15,181,3
7.3,14,1.4,33,5,17,968,0
10.8,14,2.2,6,6,15,488,0
12.5,28,0.3,3,14,9,546,0
8.2,31,0.3,2,16,13,598,0
12.3,23,0.6,20,5,11,285,0
7.4,9,1,31,14,11,166,8
9.9,43,1.3,16,8,14,410,0
8.2,38,0.5,10,15,17,125,0
11.2,38,0.7,34,4,11,633,0
6,31,2,19,6,18,798,0
10.3,14,1,39,13,14,179,0
14.5,18,0.5,14,7,18,220,0
5.7,21,8.9,1,11,11,264,0
5.5,17,0.3,15,11,18,161,0
4.9,17,1.7,18,11,8,418,0
6.7,17,0.5,30,15,19,139,0
10,15,0.3,29,16,18,257,5
9.4,34,0.2,31,4,15,160,0
9.2,19,0.9,4,17,22,186,0
9.8,20,1.5,23,11,16,191,0
4,17,1.4,37,5,16,184,0
10.1,25,0.6,14,15,18,168,0
8.9,17,0.7,13,16,21,300,0
12.3,18,1.8,7,14,10,249,0
7,25,0.6,15,8,18,478,0
0.4,13,1.6,34,9,16,957,0
6.8,24,2.1,9,8,21,258,0
4.6,12,0.6,31,6,20,515,2
13,23,1,7,6,19,163,0
7.8,24,0.8,6,9,12,172,0
15.1,21,0.7,31,4,13,1048,0
2.1,17,0.7,7,14,11,138,0
8.4,31,1.2,24,12,19,151,0
14.9,35,1.5,38,9,12,558,1
10.6,22,1,28,15,9,530,0
4.7,21,1.3,9,8,21,174,0
8.4,25,1.6,36,13,13,461,0
4.6,12,0.4,17,9,21,150,0
11.9,20,1.5,39,15,23,306,0
8.5,13,2.1,3,13,16,222,0
5.6,17,6.8,27,5,21,225,0
13.6,31,0.7,1,15,18,515,0
9.9,18,0.6,14,11,13,425,0
6.4,18,0.9,31,17,17,145,0
5.4,16,0.1,31,5,19,513,0
4.9,20,0.5,22,8,17,178,0
10.3,29,0.5,2,10,11,397,0
9.6,14,0.6,1,13,9,440,0
7.5,16,1.1,28,15,17,277,8
1.6,15,1.9,24,11,11,357,0
5.1,13,1,15,8,19,299,0
14.2,47,1.8,13,15,17,514,0
3.5,17,2.3,2,15,16,197,0
9.6,42,0.4,9,6,11,305,0
8.5,23,0.9,2,11,15,487,0
5.3,16,0.6,11,7,22,242,0
12.3,54,0.3,32,6,2,160,0
9.9,29,1.2,37,17,17,404,3
9.4,15,0.8,9,6,17,180,0
4.1,7,1.7,19,11,18,339,0
5.1,12,2.5,10,16,10,610,0
14.1,33,1.2,25,17,13,296,0
6.1,22,1.5,30,5,13,172,7
8.8,22,0.4,35,9,16,266,0
10.3,15,0.9,11,7,15,731,0
11.8,13,0.3,25,18,18,265,4
7.4,34,0.4,5,8,11,319,0
7.5,18,0.8,24,7,18,343,0
7.9,17,0.3,17,15,12,278,0
6.4,13,0.7,27,10,24,130,7
7.6,18,1,35,13,18,1149,8
1.2,18,0.5,22,9,4,303,0
3.8,14,0.8,0,16,15,178,0
12.3,29,0.9,23,16,15,364,0
11.2,35,0.6,15,7,24,145,0
16.6,21,0.3,28,17,11,1611,0
4.2,24,0.7,30,14,12,185,0
26.5,78,1.7,11,15,15,439,0
4.1,14,0.6,18,15,16,152,0
13.2,31,0.8,35,12,13,556,5
14.4,25,0.9,1,15,11,832,0
4.8,21,2,2,8,17,162,0
12.1,28,0.9,9,9,13,1088,0
9.4,29,2.3,28,6,11,150,0
15.3,66,0.6,8,13,12,163,0
6.5,32,0.7,6,7,24,320,0
7.8,20,0.8,10,17,12,274,0
5.9,11,2.6,26,12,14,424,0
4.7,16,0.3,6,12,15,237,0
8.5,28,3.6,13,11,21,357,0
6.7,14,0.8,36,7,12,149,10
4.2,20,1.5,34,8,16,181,0
14.8,34,1.5,36,16,19,366,0
4.5,21,0.8,22,11,17,202,0
4,13,0.7,37,7,20,452,0
12.4,44,0.7,21,8,13,165,0
11.6,20,0.6,17,9,15,292,0
10.4,41,1.9,2,16,12,687,0
5.7,13,1.1,38,15,24,174,0
3.1,13,0.7,33,9,16,256,0
11.2,17,0.4,9,13,17,339,0
1.2,14,1.1,31,16,13,267,0
6.3,48,2.6,38,10,15,340,0
7.9,29,0.4,36,8,13,185,5
0.5,15,0.7,4,10,24,168,0
9.9,28,0.4,30,11,18,229,0
8.4,20,1.6,13,16,18,832,0
4.3,14,1.5,12,14,14,489,0
12.7,28,0.9,28,10,13,246,0
14.3,28,1.2,20,9,18,362,0
16.1,28,0.4,21,16,18,348,0
10.6,14,2,20,8,6,2550,0
6.2,20,0.9,11,12,22,174,0
10.6,27,3.1,31,15,14,347,0
8.9,18,0.3,32,16,10,593,6
9.6,29,2.3,5,7,19,160,0
1,16,0.6,8,11,14,148,0
10.8,33,0.9,40,10,14,816,6
5.4,22,0.4,3,7,11,408,0
2.6,7,1.7,38,5,8,879,0
9.9,28,3.6,38,14,11,401,2
5.1,15,1.2,36,18,19,636,0
6,27,0.8,33,9,18,283,0
9.7,35,1.5,37,7,15,262,4
8.3,15,0.2,18,15,15,334,0
8.5,21,0.3,31,10,14,255,0
15.1,31,3.3,34,9,23,1253,0
16.1,45,0.9,19,7,17,117,0
6.6,9,0.9,10,15,11,563,0
9.9,26,1.2,2,18,12,413,0
6.7,29,1.1,31,14,14,282,0
7.2,19,0.3,8,8,13,409,0
7.4,21,0.8,0,13,12,369,0
6.9,18,1.5,10,7,21,130,0
7.4,23,0.6,26,8,17,304,0
2.5,16,0.4,18,7,16,213,0
12.5,26,2.6,6,6,19,416,0
10.5,37,0.3,24,12,11,160,0
5.9,21,2.2,2,5,19,293,0
9,29,0.7,18,6,24,651,0
7.1,24,1.1,38,7,17,136,0
11.3,36,0.6,24,12,18,481,0
10.6,35,0.4,5,14,12,976,0
8.6,21,0.8,36,12,12,329,9
11.3,26,2.3,24,13,16,192,0
9.8,46,0.9,22,9,12,153,0
9.7,27,1.1,33,9,17,164,0
10.2,16,2.2,10,15,6,301,0
2.8,18,0.2,28,17,11,331,1
12.2,50,0.4,34,15,15,130,4
23.9,39,0.6,0,8,13,2390,0
6.9,29,1.2,18,21,9,160,0
9.4,17,0.8,31,9,13,1450,10
0.5,14,0.8,24,9,19,166,0
1.6,14,0.5,20,5,11,355,0
6.8,21,1.3,26,5,17,309,0
7,8,0.5,15,8,14,248,0
9.8,20,0.5,36,14,13,136,0
7.4,17,2,28,10,14,180,1
4.3,11,4.1,14,16,24,462,0
9.7,31,2.5,18,16,15,265,0
5.4,20,1.8,30,14,7,304,3
9.4,28,2.8,1,11,19,509,0
11.9,38,3,20,15,16,353,0
5.9,38,1.4,37,7,16,264,0
6.8,18,1.1,39,15,12,349,0
9.5,24,0.8,28,11,18,156,0
10.8,41,0.8,22,4,15,191,0
14.6,21,3.2,31,12,14,599,0
8,18,0.6,7,8,23,393,0
5.1,6,1,13,7,16,497,0
5.8,14,0.6,16,7,11,210,0
10.6,17,0.5,22,6,13,1787,0
16.4,65,0.9,0,9,14,885,0
16.8,41,0.6,10,16,10,462,0
9.8,14,1,21,14,16,188,0
4.8,11,2.4,6,9,17,145,0
8.7,28,1.7,19,14,18,189,0
15.5,50,1.3,18,18,13,191,0
6.2,18,4.5,11,14,13,164,0
10.2,34,0.6,3,7,13,362,0
12.9,16,1.4,9,4,19,602,0
3.3,18,1,14,7,18,117,0
11.6,51,0.8,37,7,6,386,0
3,18,1.9,18,6,22,218,0
5,22,1.8,29,15,18,305,0
15.2,54,0.7,13,8,9,1219,0
10.7,30,0.6,37,9,22,192,2
7.4,34,1.9,0,7,12,327,0
3,11,0.3,8,8,17,141,0
1.8,18,1.6,35,17,17,269,0
8.1,18,1,29,16,12,437,1
8.4,17,2.8,1,15,20,295,0
10,24,3,38,15,21,308,9
2,10,3.8,35,6,17,708,5
9.3,17,0.4,23,18,21,635,0
22,90,1.1,3,8,13,406,0
8.6,21,0.6,0,16,9,197,0
11.6,45,1.5,34,6,18,312,0
3,15,1.2,3,17,17,186,0
14.3,41,2.4,14,18,20,351,0
8.3,11,0.7,12,17,14,333,0
10.3,40,1.6,9,14,13,192,0
3.4,10,0.9,1,16,15,152,0
1.6,11,0.6,20,7,19,469,0
4.8,13,0.9,38,16,16,578,0
1.5,23,3,16,12,18,122,0
12.7,36,0.7,35,14,12,708,0
7.3,19,2,11,13,11,356,0
5,10,0.9,14,7,16,219,0
3.6,7,0.7,7,17,17,227,0
6.8,13,1.3,15,9,13,245,0
13.8,40,2.1,29,9,14,290,0
8.4,17,0.9,16,9,12,162,0
2.9,21,0.8,37,4,24,185,0
5.2,36,1.3,36,8,6,402,0
9.6,11,0.4,27,13,18,764,0
11.9,60,1.1,11,8,17,274,0
4.8,21,0.8,39,7,14,385,0
5,26,0.9,16,7,15,360,0
19.8,25,2.6,17,6,22,2766,0
11.1,21,1.4,39,7,16,180,6
6.9,19,0.9,35,12,19,144,0
8.3,15,0.3,11,6,13,388,0
5,29,2.3,15,11,7,173,0
6.2,17,1,31,13,13,403,7
8.7,24,1.5,21,15,14,234,0
12.1,18,1.7,12,9,12,388,0
16.4,26,0.4,38,16,12,1715,0
2.8,16,1.1,20,8,7,186,0
4.6,25,1.1,8,13,13,292,0
9.7,16,0.9,34,13,19,1922,0
7.9,29,1.5,33,5,18,135,4
13.8,26,0.4,36,14,13,186,4
3.9,15,1.6,29,9,22,295,4
7.1,22,3.2,26,14,17,380,1
3.1,7,0.4,38,8,24,603,1
6.4,27,0.5,14,18,15,751,0
9.5,25,0.8,36,17,12,229,9
10.2,38,0.6,12,14,16,175,0
9.5,34,2,8,12,9,286,0
0.8,15,2,12,13,19,315,0
2.9,9,1.3,4,15,12,192,0
13.4,26,1,21,9,15,717,0
10.2,28,1.1,22,9,7,432,0
29.8,135,1.2,1,10,17,906,0
17.6,40,3.9,30,13,13,684,0
8.4,25,0.6,5,4,13,582,0
8.2,19,0.8,15,11,19,216,0
5.7,31,0.5,23,11,14,166,0
8.4,31,3.4,0,16,19,197,0
13.2,18,0.7,7,11,16,221,0
4.8,26,0.8,15,5,17,249,0
12.9,7,2.7,25,14,12,2110,4
4.1,17,0.8,13,5,16,241,0
2,13,0.9,17,4,12,464,0
6.7,42,1.8,20,17,11,260,0
11.8,10,0.4,4,19,13,357,0
6,21,0.6,16,8,18,235,0
7.7,20,0.7,25,4,9,484,0
8.6,19,3,12,8,20,153,0
2.5,14,1.2,2,17,18,178,0
9.5,14,0.6,2,14,14,354,0
6.9,20,0.4,14,12,19,183,0
6.6,8,0.8,18,4,22,1632,0
0.3,16,0.9,10,9,12,313,0
2.7,12,1.3,28,6,11,627,0
5.7,18,2.5,31,7,16,701,0
14.1,25,0.5,10,10,14,303,0
3.8,20,0.4,34,6,16,801,2
10.7,11,0.9,15,15,17,391,0
13.1,48,1.2,40,14,11,162,0
5.5,25,1.1,19,9,12,386,0
14,36,0.9,21,19,6,254,0
6.6,29,0.7,5,5,15,214,0
6.4,8,1.4,2,6,11,1151,0
11.4,25,2.4,37,15,14,268,0
7.3,37,1.2,15,11,21,454,0
4.5,13,1.4,2,6,24,439,0
6.5,15,0.5,34,5,22,148,3
3,21,0.4,2,8,14,204,0
9.9,25,1,34,9,14,544,0
9.8,16,0.4,36,15,19,270,9
7.4,42,5.2,24,7,15,159,0
10.7,19,2.1,18,5,14,145,0
5,19,0.3,18,6,13,479,0
4.6,13,1.2,35,9,17,524,9
8.8,33,0.8,4,19,15,633,0
8.5,17,1.8,24,14,19,169,0
17.3,48,1.5,17,8,14,1284,0
5.9,21,0.7,21,5,15,137,0
10.3,30,1,9,2,21,290,0
12.3,14,0.8,26,14,22,1454,0
5.1,22,1.3,25,7,18,411,0
8,16,0.9,34,16,14,205,4
10.5,34,0.7,23,8,13,129,0
7.2,28,2.1,14,7,4,577,0
7.4,22,1.7,8,10,6,152,0
28.2,34,0.9,23,17,13,4158,0
11.6,67,1,18,7,16,149,0
8.9,37,1,0,10,10,314,0
10.8,17,1.6,32,10,17,269,0
7.1,33,0.4,35,20,2,572,0
5,29,1.4,9,9,18,319,0
7.9,17,0.7,19,12,14,274,0
9,26,1.2,8,9,19,203,0
7.1,15,1.1,30,14,16,236,0
9.1,9,0.2,17,16,7,881,0
5.2,25,1,29,6,10,194,0
5,12,0.9,18,11,19,504,0
4.9,32,3.2,22,6,19,301,0
3.6,14,1.4,3,11,13,247,0
4.4,11,1.7,13,7,11,1154,0
8.2,19,0.8,2,8,18,291,0
9.7,31,0.3,30,3,21,401,0
8.6,22,1.9,21,14,18,316,0
5.3,15,0.7,15,6,18,762,0
3.6,25,0.9,6,18,4,198,0
7,14,0.3,3,14,22,385,0
7.5,15,0.9,8,6,16,736,0
11.3,38,2.2,29,7,18,534,0
4.2,20,0.6,20,14,13,200,0
8.6,30,0.6,7,7,12,429,0
4,12,0.8,23,15,14,242,0
11.2,20,0.3,17,15,8,218,0
7.9,19,1.2,31,12,17,166,0
12.4,36,0.6,35,10,11,363,0
8.5,13,1.3,31,8,11,432,0
10,13,0.9,2,15,4,191,0
8.7,33,0.6,9,6,14,206,0
7.6,26,0.4,10,4,14,204,0
9.2,12,0.7,37,7,16,932,0
7.2,20,0.6,14,10,11,1202,0
11,25,1.2,20,11,14,587,0
6.4,28,1.6,16,5,18,172,0
7.8,15,1.7,4,7,16,296,0
8.2,21,0.6,3,10,18,927,0
7.8,12,0.5,3,10,21,161,0
4.6,22,0.5,14,16,13,199,0
11.5,16,0.8,5,12,15,990,0
6.5,20,1.5,29,10,18,271,0
11.3,43,1.1,13,15,23,581,0
14.3,30,2.2,26,10,17,223,6
22,33,0.3,6,16,9,1405,0
7.2,27,0.2,32,13,16,212,0
9,18,0.8,21,19,9,238,0
13.9,25,0.5,31,10,12,2034,0
7.1,19,1.3,35,9,22,191,0
6.3,29,1.5,36,7,19,199,7
6.8,20,0.3,34,16,20,252,9
9,16,1.4,26,13,19,475,0
6.9,13,0.6,33,10,14,327,7
1,19,0.4,14,9,11,659,0
7.9,14,2,27,9,16,324,9
13.6,34,1.8,1,17,12,1862,0
11.6,48,0.9,31,16,19,361,1
4.5,31,0.5,8,18,17,240,0
12.6,18,0.8,34,9,18,471,0
7.1,15,1.2,20,5,18,140,0
5.1,24,0.6,0,5,11,206,0
11.5,18,0.4,19,9,18,325,0
4.9,31,0.9,7,10,20,205,0
5.2,12,0.8,26,16,17,746,0
4.9,34,1.2,17,7,14,228,0
9.6,25,0.6,36,16,11,167,0
9,32,0.9,31,17,13,159,0
7.6,29,1,3,14,16,179,0
17.4,50,1.7,26,11,14,1652,3
2.6,21,1.4,20,6,16,115,0
5.6,19,1.5,36,7,13,217,8
13.4,32,0.6,18,7,7,1225,0
8.4,24,0.7,7,10,18,219,0
12.9,29,2.5,34,8,14,1039,10
4.7,15,0.8,5,8,15,274,0
2.1,10,0.2,26,17,14,257,2
5,13,1.3,7,8,19,923,0
9.1,33,0.4,29,15,24,221,0
11.6,29,1.3,4,14,17,442,0
2.3,17,6.1,22,8,19,190,0
6.9,14,2.4,29,7,17,337,0
15.9,30,0.5,36,18,15,193,10
4.5,22,0.6,35,15,14,400,0
16.6,40,0.8,16,7,13,478,0
7.1,20,2.1,38,12,15,431,0
12,39,0.8,7,12,8,167,0
6.8,15,0.6,21,12,16,398,0
3.5,13,0.8,21,8,14,370,0
8.4,23,0.5,18,11,13,203,0
9.3,33,0.3,15,17,14,191,0
2.9,12,0.9,5,9,12,1172,0
9,41,2.5,14,7,16,514,0
13.8,25,0.8,14,14,11,120,0
6.4,26,0.6,27,8,14,602,6
9.3,28,0.3,38,16,19,128,10
3.1,4,0.7,38,14,15,223,10
16.6,24,0.4,36,17,12,715,0
4.5,14,0.9,31,9,15,156,4
22.3,106,2.2,26,15,9,287,0
12.7,8,0.9,34,16,11,349,0
4.8,21,2.6,16,5,11,181,0
10.7,17,2.6,37,9,15,256,0
6.4,21,0.9,20,7,17,167,0
11.4,24,0.6,17,17,9,293,0
7.7,43,0.7,26,8,11,176,0
13,31,0.7,39,15,21,1330,3
6.8,16,0.3,12,13,13,443,0
8.8,20,0.5,27,7,15,127,4
12.1,52,1.1,9,8,13,167,0
9.4,24,0.3,19,18,10,303,0
13,35,1.3,21,16,15,194,0
9.7,14,0.4,19,6,12,537,0
14.6,48,0.6,29,17,17,687,6
6.7,23,1.6,31,5,15,160,0
9,34,0.6,17,9,19,547,0
13.5,43,1.6,2,8,18,635,0
16.1,25,0.8,18,9,16,1242,0
11.6,25,1.8,21,9,12,280,0
11.2,35,0.6,6,9,15,1403,0
7.6,29,1.1,18,11,12,360,0
0.7,13,1.6,25,10,5,141,9
5.8,34,0.7,27,10,17,615,0
9.6,33,1.1,9,15,15,913,0
7.3,37,1,33,9,17,165,8
7.9,14,0.9,28,9,11,140,0
12.5,42,2.6,7,4,7,174,0
9.2,24,0.8,22,10,19,533,0
4.4,15,1,21,17,19,326,0
13.6,31,2.4,10,18,13,456,0
6.8,25,1.2,7,15,13,275,0
9.1,27,1.5,17,6,15,298,0
6.2,7,0.6,11,8,12,470,0
4,11,0.9,22,9,14,176,0
1.5,11,0.9,33,7,15,334,0
7.9,31,2,30,14,15,255,0
11.6,21,0.8,2,8,13,484,0
7.7,19,0.4,21,18,11,130,0
11,15,1.3,3,15,11,319,0
3.1,18,3.5,12,13,14,202,0
8.9,26,0.6,0,15,19,264,0
4.2,12,4.2,33,7,19,262,0
2.9,10,0.2,7,11,15,318,0
20.3,88,0.6,30,9,10,355,0
6.1,22,1.7,39,11,17,398,8
8,28,0.6,20,5,7,537,0
15.8,48,1.2,1,7,18,162,0
7.4,13,1.8,27,8,11,969,5
7.2,40,1.1,1,9,13,347,0
8.3,26,0.8,17,15,15,218,0
4.7,17,2,12,8,16,158,0
5.6,19,0.2,11,5,17,310,0
3.1,11,0.7,9,9,18,180,0
9.6,27,1,18,14,13,515,0
6.2,18,0.9,5,12,11,211,0
8.7,19,0.3,16,9,13,174,0
7.6,30,0.6,23,11,12,759,0
6.8,14,0.7,31,17,16,514,0
9.5,34,2.4,7,8,16,250,0
9.2,24,0.9,6,6,7,268,0
7.1,21,0.5,30,9,18,150,4
7,28,3.7,29,14,19,554,6
4.6,18,1.1,17,9,17,118,0
7.7,22,0.6,24,6,15,135,0
5.2,9,0.8,16,7,21,222,0
10.6,18,0.8,11,10,9,394,0
3.7,26,0.6,37,9,14,338,5
9,48,0.9,20,10,17,502,0
6,30,0.9,28,8,17,541,0
8.7,19,1,8,15,12,232,0
12.8,19,1.1,15,15,13,213,0
5.6,12,0.7,28,16,19,199,0
11.7,33,4.5,5,16,12,225,0
5.8,5,2.5,28,8,19,459,0
5.4,8,0.9,6,14,11,268,0
0.9,6,1.4,30,14,15,146,0
6.5,20,0.7,21,8,14,192,0
9.9,25,1.4,5,17,13,255,0
15.9,58,0.9,16,17,15,631,0
13.6,40,1.3,1,16,15,194,0
8.7,16,0.7,22,18,21,163,0
7.7,22,0.9,16,17,13,136,0
10.3,21,2.3,29,20,19,778,6
8.1,34,0.3,35,15,18,352,10
8.7,24,0.9,4,6,19,440,0
12.3,40,0.4,2,8,22,754,0
8.7,30,1,35,9,19,206,3
5.6,23,1.2,22,12,22,204,0
4,8,0.7,29,9,4,240,5
0.7,21,1.8,36,10,18,246,0
9.6,29,0.2,34,18,14,601,0
13.3,12,0.4,33,5,13,963,0
7.4,9,0.9,30,17,22,269,10
2.3,24,10.9,36,17,17,256,0
6.6,17,0.9,36,17,12,234,0
4.1,12,1,37,8,14,237,0
7.5,8,1.1,15,7,18,279,0
13.2,47,0.7,11,5,17,272,0
13.9,38,1.5,24,8,17,951,0
10.7,44,5.5,18,14,16,267,0
17.1,41,1.2,6,17,19,176,0
9.6,21,1.7,6,15,9,251,0
7.2,15,1.4,29,10,17,393,9
12.8,21,1,38,12,17,336,8
11.9,26,1,10,14,13,174,0
7,26,1,11,7,19,217,0
2.3,16,0.7,8,9,14,399,0
2.7,21,0.5,15,16,14,1235,0
7.8,25,0.7,30,6,17,199,0
20.4,37,1,32,8,7,2048,0
10.8,9,0.7,24,10,14,1086,0
10.7,25,0.3,27,16,11,269,0
10.1,22,2.8,22,12,23,532,0
7.5,31,0.6,19,5,16,148,0
3.9,18,1.4,14,7,11,219,0
8.1,7,1.3,24,15,19,163,0
15.4,47,0.7,15,12,21,114,0
2.2,25,1.4,26,13,20,212,0
8.4,18,0.7,26,14,24,277,0
15.4,49,1,30,9,14,254,9
17.3,26,0.3,21,9,18,1154,0
3.4,9,1.1,17,6,18,734,0
5,27,2.1,5,11,15,127,0
7.1,10,2.4,4,14,10,558,0
14.4,46,0.9,14,9,15,518,0
12.3,22,4,33,6,18,339,0
15.4,26,1.5,39,14,13,181,3
3.4,11,1.2,26,16,13,172,0
0.9,9,1.4,4,8,11,373,0
8.9,33,1.3,25,10,11,612,0
0.9,9,3.4,35,20,11,240,0
2,14,0.4,27,6,18,196,0
13.8,31,0.5,34,16,16,355,0
8.2,21,0.9,36,15,18,285,0
9.4,35,0.5,31,15,16,684,0
12.3,17,2.5,2,13,16,1749,0
8.9,21,0.5,29,16,18,169,0
12.1,32,1.2,9,8,16,332,0
8.6,22,2,16,7,19,337,0
17.3,67,0.6,26,16,18,544,0
6.1,18,1.6,5,11,16,168,0
6.5,8,0.7,20,10,15,229,0
12,44,2.6,0,10,7,854,0
11.8,46,0.6,16,5,12,200,0
10.8,31,0.9,18,15,17,247,0
2.2,19,0.7,40,16,12,397,0
3.2,13,1.1,27,10,18,243,0
18,5,0.5,6,5,7,2480,0
11.5,25,0.8,9,13,14,1200,0
9.7,9,0.7,29,16,16,611,8
7,22,0.5,1,9,14,546,0
8.8,19,1.1,38,5,7,209,0
17,41,0.6,16,14,23,509,0
10.2,27,0.7,33,17,14,793,0
12.6,12,0.6,27,10,11,397,1
19.4,64,3.5,37,9,7,195,0
8.5,27,3,9,4,19,555,0
10,24,1,22,5,13,310,0
4.5,13,1.2,22,16,13,384,0
6,28,1.5,27,16,11,186,10
15.5,30,0.9,40,18,15,321,0
3.7,11,0.7,16,14,11,240,0
12.1,30,1.6,15,10,19,216,0
9,26,2.4,17,9,17,355,0
9.5,24,3.2,5,14,18,273,0
6.2,16,3.9,5,9,23,361,0
10,20,0.6,4,6,16,175,0
6.4,22,1.2,33,7,19,631,0
8,17,0.7,16,8,13,271,0
6,25,1.9,3,17,19,250,0
9.8,24,0.8,31,7,24,352,0
6.7,25,0.5,13,8,17,749,0
21.7,56,1.3,2,12,12,174,0
3.1,32,1.7,40,11,19,143,0
8.9,9,0.4,8,5,19,214,0
6.9,18,2.6,4,16,23,142,0
9.8,29,2.3,14,13,19,223,0
9.7,32,0.3,7,19,19,318,0
9.9,14,0.4,16,19,20,115,0
8.3,28,1.8,3,4,15,314,0
8.4,19,1.3,22,7,19,142,0
0.8,22,0.8,33,7,17,146,1
16.5,37,0.3,14,18,16,343,0
12.3,42,1.4,6,4,13,200,0
8.7,25,1.5,37,10,16,558,4
2,15,2.6,24,12,13,217,0
9.7,33,0.8,29,9,17,515,0
3,37,1.3,27,8,13,491,0
12.4,35,1.8,2,13,16,149,0
2,15,0.6,40,2,15,111,0
8.3,15,1.8,14,7,19,348,0
9.2,11,0.9,38,16,13,240,0
5.7,15,1.4,25,15,13,327,0
7,39,1.2,30,7,16,346,0
7.4,30,1.4,6,7,19,159,0
12.8,17,0.5,27,12,13,982,0
6.4,22,0.8,22,10,11,360,0
10.1,62,0.3,37,7,12,166,0
16.1,44,1.3,9,15,12,530,0
5.5,18,0.3,39,10,17,198,0
7,18,2.7,32,12,12,523,0
17.5,13,0.6,26,7,13,3188,1
7.9,22,0.6,27,9,22,545,8
3.3,14,1.2,11,17,8,326,0
5.1,19,4,30,17,17,183,0
13.6,21,0.7,36,16,13,233,1
3,11,0.3,14,8,23,212,0
8.9,23,1.1,1,7,16,196,0
5.6,27,1,6,8,20,535,0
11.7,24,0.5,33,7,12,242,0
9.1,9,1.1,15,12,19,735,0
3.6,13,0.5,5,6,15,148,0
8.4,23,0.9,35,14,16,278,1
7.9,11,1.1,19,14,18,226,0
4.5,7,1,15,8,12,264,0
1.3,28,0.8,30,8,11,494,0
6.9,30,0.3,15,8,17,113,0
8.8,24,2.7,3,8,9,190,0
6.4,25,1.6,13,12,18,460,0
5.2,19,1.5,13,13,13,207,0
17.7,36,0.9,1,17,11,998,0
